KcatID,Kmax
k#NDPK8,11.633603090152638
k#PTRCTA,51.56267147611773
k#CDAPPA181,15.29398865146097
k#PA120abcpp,65.22333709486867
k#EAR160y,16.860593544858094
k#PGPP120pp,33.373175895444966
k#MDH3,106.58640643893952
k#DADA,33.05414250941992
k#GNP,43.35671653428045
k#FOMETRi,73.63204442914738
k#ACOAD1f,7.191992272326434
k#PPK2,6.23665409242238
k#INDOLEtex,90.1232194957814
k#SULabcpp,65.09120813711289
k#GPDDA4,14.469934384555126
k#NTD7,132.4709008954485
k#FE3HOXabcpp,65.53683366201888
k#HPYRRy,97.27284002233219
k#UM4PCP,17.913118364119704
k#TDP,21.626929960413694
k#EAR100x,23.983053126461076
k#AGM4PH,4.537048524237866
k#GLYCLTtex,188.7066259261257
k#CYTDK1,4.890724705456309
k#GLYC3Pabcpp,65.00604613801812
k#APH141,5.6453248682364405
k#URIH,12.369037207933262
k#NADH10,11.049279073957967
k#THMDt2pp_copy2,65.79643469581319
k#GUAD,18.51517134622245
k#NTD9,56.13656286889981
k#PLIPA2G120pp,5.376899834734549
k#PGP120abcpp,64.91145555378915
k#CPGNabcpp,67.71327121848842
k#GPDDA2,14.475436011195825
k#TRPS1,55.32012035381151
k#ACALDtex,90.73567234014186
k#NADPHQR4,163.1290678509928
k#TRPAS2,94.81446898633561
k#NTPP11,13.4963772119321
k#CPGNtonex,77.09764776249345
k#PLIPA2A120pp,22.19018737020478
k#UM4PL,7.798828687868991
k#ARBt2rpp,65.0
k#OHPBAT,0.00167803910640036
k#PETNT181pp,17.106211388139364
k#3PEPTtex,76.72893817664786
k#G3PGabcpp,65.0012304733379
k#MLTP1,14.676213037995133
k#E4PD,0.6463003747631004
k#FE3HOXtonex,68.43456400231648
k#PGSA120,11.336312267153483
k#AM4PA,11.330333817309809
k#D_LACtex,181.15488775768344
k#FE3DCITtonex,65.70874172208272
k#ASNS1,6.360662346649627
k#FE3DCITabcpp,65.07819862777897
k#THRt2pp,65.39194805895183
k#G3PAT141,34.85632069671133
k#FMNRx,5.9805808446255995
k#ACALD,157.91575461385116
k#SSALx,38.14275355407914
k#AM4PCP,17.913118364119693
k#PIuabcpp,65.30663571170322
k#PSD141,9.554197150583096
k#LPLIPAL2E141,70.95511397844912
k#PLIPA1E141pp,16.1306995042012
k#FACOAL141t2pp,8.512819042631593
k#PDH,220.55543127545954
k#PUNP5,25.90274962425706
k#PSSA141,13.67349445713674
k#THRt4pp,65.0
k#2AGPE141tipp,65.00020608349233
k#PGP180abcpp,65.77990977424837
k#APG3PAT141,14.805894196934307
k#D_LACt2pp,66.68279288063358
k#AGPAT141,42.68271762486444
k#LCADi,27.763821661815005
k#PE141abcpp,66.25578058043591
k#CITtex,104.67557308853578
k#URAt2pp,65.0000000000002
k#EAR120y,29.429405442570655
k#NADH5,23.381878359877167
k#PGPP180pp,33.37360071051808
k#PHEtipp,67.06433868158908
k#MN6PP,12.946525398014998
k#L_LACD2,63.61311187500789
k#PACOAT,10.911921483877762
k#ORNDC,36.255575318644695
k#URIK2,11.380334783100075
k#MCITD,22.6865368606216
k#FA80ACPHi,32.20225364494803
k#FACOAE80,0.00541425854537074
k#MICITDr,37.5648144339073
k#NAt3pp,104.07648882501032
k#GSNt2pp,65.00000000000108
k#AHGDx,4.826659674935594
k#SHGO,15.81751877695639
k#XYLI2,58.162808675807824
k#ACt2rpp,72.22345070407705
k#PACCOAL,4.13780525405413
k#GSNt3pp,65.11772865373847
k#LYSDC,112.39655379734135
k#EAR121x,20.450845729937413
k#ACt4pp,83.66667011521756
k#FEENTERabcpp,65.10816956511087
k#FEENTERtonex,66.30108494212847
k#GLYtex,187.85123721208242
k#ABUTt2pp,127.3528639215583
k#AACPS9,0.0029854635202027297
k#MCITS,9.303562819772964
k#CADVtpp,66.48685116409479
k#MCITL2,14.43270372700422
k#OBTFL,21.200599561516388
k#DAPtex,192.11767810687613
k#GLUABUTt7pp,65.12306870217279
k#ASPO6,4.20000000002876
k#HXAtex,77.6106645093892
k#HEXt2rpp,65.00190401599895
k#MN2tipp,65.1090268319553
k#FE3Ri,11.971597698486665
k#PYK6,12.675254970305621
k#FEOXAMR1,7.594062554782253
k#ZN2abcpp,62.52447056471774
k#PAPA161,16.985466274003432
k#NTPP5,13.383889100308092
k#FACOAE60,38.03528014779426
k#URIt2pp_copy1,64.97442062810761
k#URIt2pp_copy2,99.51208166030791
k#ASNNpp,31.666692636869715
k#CDAPPA120,20.774505755832717
k#CYTD,10.59613502474993
k#GLYALDtpp,193.96439727271462
k#GLYALDtex,290.98592392412326
k#ASNt2rpp,65.00127495708236
k#MALS,87.44804828170459
k#AACPS5,6.958955460701228
k#PGPP120,34.04374862886675
k#LPLIPAL2G181,70.50913937981657
k#PG120abcpp,65.45603441254923
k#ADK3,25.829448691127727
k#AACPS7,2.5180766357541358
k#NADPHQR2,134.80461666113354
k#FADt,65.00000056991841
k#2AGPG120tipp,65.00008405840472
k#FUMt2_2pp,65.0
k#DHAtex,95.20729737879978
k#MLTG4,1.0028937287535007
k#FUMt1pp,66.79669535875075
k#URItex,64.92239513260776
k#FADtex,65.25051801339653
k#HCYSMT,5.382451969283749
k#HYXNtex,65.00512908850679
k#APG3PAT120,14.794603836971394
k#ADD,10.20603614327807
k#PLIPA1G120pp,24.796529478743224
k#HYXNtpp,65.00040541751333
k#GLYCLTt4pp,142.28059671985886
k#ZNabcpp,65.0011118617317
k#ARGDC,37.11433863578291
k#HPYRP,14.677630810951685
k#GLYCL,77.55479348629802
k#CPPPGO2,5.404058128207249
k#PROtex,72.26730111091271
k#LPLIPAL2G120,70.95511397844918
k#MLTP2,6.321009935800726
k#ACPPAT120,36.95803007180362
k#FECRMtonex,65.48423316144334
k#CYTDt2pp_copy1,64.97446253529661
k#FECRMabcpp,65.07652718102895
k#DHORD5,0.00407857264841925
k#PLIPA2G181pp,10.991776839761588
k#4PCPpp,12.356212805886473
k#FDH5pp,44.2220960937667
k#LPLIPAL1G181pp,18.40238959736543
k#HXCT,6.8329115145323485
k#TMDK1,16.603910058064812
k#R5PP,11.431856262180299
k#NTD5,99.50762106105275
k#CYTDt2pp_copy2,65.79070582060119
k#ACOAD8f,141.171248093136
k#ACtex,151.95534677653902
k#TYRtex,103.42025129927397
k#TRPtex,84.75103109009758
k#LEUt3pp,65.07559738825277
k#EAR180x,7.429476200713047
k#3HAD180,6.688032789127301
k#NADH16pp,700.2426623528811
k#GLUDC,131.94873067101994
k#TYRt2rpp,65.0
k#3OAR180,7.583943816225924
k#TRPt2rpp,64.99999999999999
k#3OAS180,8.542722637007683
k#LEUt2rpp,65.0
k#MLDCP3App,4.915561551562087
k#CDAPPA161,15.423672880874086
k#THRtex,66.95570447301742
k#MLDEP1pp,5.423328426834252
k#ALCD2x,21.10743362376642
k#MCTP1Bpp,4.963002192414497
k#SUCASPtpp,65.10124249270302
k#G3PD5,36.009654711505
k#HXPRT,7.049647539082506
k#ETOHtex,68.25275007791338
k#FUMtex,177.70654399148432
k#CDAPPA160,14.590599378582246
k#AACPS8,13.01041229852269
k#MACPD,14.799322677270492
k#EAR180y,6.7953899560858435
k#FA100ACPHi,32.2022536372637
k#NTD1,25.534435884887777
k#UGCIAMH,16.79037566053228
k#XAND,11.1166776209792
k#APG3PAT180,9.9256466309423
k#ALLTN,10.617555746485491
k#ALLTAMH2,11.675823493447279
k#UGLYCH,10.811847183873985
k#NADH18pp,260.7949897988916
k#CITt7pp,65.18961074017018
k#VALTA,7.514822014931339
k#NTP5,11.2622474817792
k#NAt3_2pp,162.38966302766076
k#MMM,13.210847705107971
k#CTBTabcpp,65.38726402226126
k#ASPabcpp,65.00103470129542
k#CTBTt2rpp,65.0
k#FEENTERR4,6.104856752070123
k#CYTDK2,10.115853140537324
k#MMCD,10.321954154768031
k#AGM4PA,4.847750348035739
k#ILEt2rpp,65.00000000000004
k#CLPNS140pp,5.238241969682831
k#MLDEP2pp,24.547499511769892
k#CBPS,27.084155574306433
k#PGSA140,8.49247561925108
k#PAPA140pp,16.968868958996808
k#ADNUC,9.510857871953911
k#DASYN140,31.66493530740513
k#PGP140abcpp,64.90527828815837
k#PGPP140pp,33.37321345970781
k#DAGK141,3.1867007197018045
k#CDAPPA140,15.970042579841035
k#PAPA141,16.99316717768104
k#CA2t3pp,65.0002729427633
k#APH181,5.645324868236439
k#2AGPE181tipp,65.00073615985234
k#2AGPEAT181,9.626188145017183
k#PLIPA1E181pp,14.812250100524018
k#MELIBt2pp,65.00722764292468
k#NTPP8,3.7605745384484797
k#FBP,157.8680237453085
k#MELIBt3ipp,41.21789196631596
k#PYDAMK,3.974933031700065
k#TRPtipp,65.00505945782557
k#NI2abcpp,65.00000000009699
k#NTPP1,14.9812265485755
k#PGSA141,5.661650412892231
k#LPLIPAL2G141,69.72340231441869
k#PG141abcpp,65.70226498958273
k#PLIPA1G141pp,8.065349752101824
k#AGMt2pp,9.86792426830639
k#2AGPGAT120,9.432276718277027
k#2AGPG141tipp,65.00024270868425
k#PGPP141,33.37497986150152
k#AGPAT140,43.070053087095275
k#PLIPA1E140pp,10.753799669469181
k#PSSA140,11.171830630384912
k#PG160abcpp,65.0604356172934
k#2AGPG160tipp,65.00008165971578
k#PG140abcpp,65.0
k#2AGPE140tipp,65.00001319889019
k#PLIPA1G160pp,10.75379966946943
k#FACOAL140t2pp,7.9341524145829405
k#PE140abcpp,65.0
k#CRNt2rpp,64.58005626507556
k#THYMtex,72.4897820627635
k#G3PAT140,34.72208027713628
k#2AGPGAT160,8.6895918207777
k#2AGPG140tipp,65.00001319889019
k#FACOAL160t2pp,8.01270094214223
k#LPLIPAL2E160,70.9551139784491
k#LPLIPAL2E181,70.01687038175339
k#CRNt8pp,73.35328280935701
k#LPLIPAL2E140,70.95511397844913
k#PLIPA1G140pp,10.753799669469188
k#2AGPGAT140,4.2783058422302975
k#TMDPP,9.646110290043053
k#2AGPE160tipp,65.00008165971578
k#PSD140,5.779676800334115
k#PLIPA1E160pp,19.218318565191957
k#CRNDt2rpp,64.58005626507556
k#PLIPA1A161pp,10.753799669470592
k#2AGPEAT120,4.404165912204445
k#2AGPE120tipp,65.00011771548488
k#PLIPA1E120pp,10.924789625146694
k#APH161,5.645324868236443
k#FACOAL161t2pp,8.445423537869951
k#2AGPA161tipp,65.0001194731458
k#PLIPA1G161pp,10.753799669469098
k#PA161abcpp,65.07799422137685
k#2AGPG161tipp,65.00015731815877
k#PG161abcpp,65.31411648434738
k#LPLIPAL2A161,78.69203493125306
k#FACOAE120,21.999999999999996
k#2AGPGAT161,6.3648957744049826
k#PAPA180,24.038180744267684
k#DAGK180,3.1867007197018045
k#FACOAE181,22.949386629908293
k#PGPP181,6.482058137883301
k#PTRCtex,65.0501612758696
k#ARGORNt7pp,65.00000014408957
k#PAPA160,17.036574242774446
k#SUCFUMtpp,66.01519057193079
k#PSD180,11.458281925894653
k#ARGt3pp,65.00007789902432
k#DAGK160,3.1867007197018045
k#2AGPE180tipp,65.00016157336262
k#PSSA180,11.146947873528648
k#LPLIPAL2E120,70.9551139784491
k#LPLIPAL2E180,70.95511397851458
k#PE180abcpp,65.36560429487788
k#AGMtex,65.0592389707661
k#PTRCORNt7pp,65.00000014408867
k#PLIPA1E180pp,30.87867032398703
k#PLIPA1A141pp,19.678565786815792
k#RNDR3b,5.886943448105073
k#RNDR3,23.171591779267594
k#FADRx2,16.7144388326034
k#SUCCtex,162.7288079104595
k#2AGPA141tipp,65.00000166371649
k#PA141abcpp,65.00000000000004
k#RNDR1,31.87789325188191
k#ETHAtex,66.37684717304141
k#LPLIPAL2A141,78.6920349312514
k#LCTStpp,65.0049518481331
k#LCTSt3ipp,36.56321199973555
k#NTD10,127.74427406824354
k#PUNP7,19.07437693565759
k#PAPA120,16.968079905046668
k#DAGK120,6.3734014394036
k#NADHPO,106.05929439107683
k#MLTGY4pp,7.353201653569082
k#MPTG2,5.617327814975139
k#PAPA181,16.972913475696796
k#MCTP2App,5.735102162312455
k#MDDCP2pp,4.083224736704661
k#MDDEP4pp,18.46499804887695
k#MDDEP1pp,5.089588346598997
k#G1PP,0.07976744653952453
k#NOVBCNtpp,65.0
k#GLUabcpp,65.0000003621754
k#XTSNH,4.738611024561855
k#ADNK1,0.008
k#PUNP2,13.529845493052798
k#L_LACD3,17.71600930342151
